년(Annual),승용,승용,승용,승용,승합,승합,승합,승합,화물,화물,화물,화물,특수,특수,특수,특수,총계,총계,총계,총계
년(Annual),관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계,관용,자가용,영업용,계
2021,34,548,19,168,262,1,207,838,20,410,648,24,460,608,894,116,614,749,968,33,800,3,159,844,438,331,3,631,975,3,141,49,733,65,636,118,510,95,949,22,986,733,1,828,419,24,911,101
2022,35,071,19,647,975,1,269,713,20,952,759,24,755,583,625,115,581,723,961,34,587,3,211,121,450,609,3,696,317,3,441,59,623,66,977,130,041,97,854,23,502,344,1,902,880,25,503,078
2023,35,481,20,079,294,1,275,427,21,390,202,25,009,555,119,114,446,694,574,35,318,3,225,194,465,888,3,726,400,3,702,66,655,67,668,138,025,99,510,23,926,262,1,923,429,25,949,201
2024,36,466,20,425,766,1,308,888,21,771,120,24,862,527,105,114,199,666,166,35,531,3,211,951,469,261,3,716,743,3,876,71,804,68,210,143,890,100,735,24,236,626,1,960,558,26,297,919
2025,37,360,20,632,170,1,369,073,22,038,603,24,299,495,490,114,035,633,824,35,925,3,187,069,472,238,3,695,232,4,069,74,956,68,189,147,214,101,653,24,389,685,2,023,535,26,514,873
